address,lat,lon
11 PENN PLAZA 10001,40.7492997,-73.9914857
6419 108 STREET 11375,40.7325642,-73.8491177
210 E 41ST ST 10017,40.7497279,-73.974412
478 EAST TREMONT AVENUE 10457,40.8467914,-73.8977422
35 JANE STREET 10014,40.73834,-74.00432839999999
673 MADISON AVENUE 10065,40.764878,-73.970292
302 METROPOLITAN AVE 11211,40.7143994,-73.95798100000002
674 E 180TH ST 10457,40.8482372,-73.8892558
257 PARK AVE S 10010,40.7386232,-73.9871351
324 7 AVENUE 10001,40.747502,-73.99354799999999
1350 SHAKESPEARE AVE 10452,40.8406933,-73.9220223
3519 DITMARS BLVD 11105,40.774609,-73.908095
50 HAVEN AVENUE 10032,40.8433486,-73.943136
10708 70 ROAD 11375,40.7207511,-73.8454959
18301 HORACE HARDING EXPY 11365,40.74012,-73.791185
9117 ROCKAWAY BEACH BLVD 11693,40.58644899999999,-73.815105
24 WEST   56 STREET 10019,40.7627089,-73.9759419
6 PENNYFIELD AVE 10465,40.8092024,-73.8010583
2002 3RD AVE 10029,40.7941274,-73.94316909999999
462 1ST AVE 10016,40.7390642,-73.9750139
2580 CONEY ISLAND AVENUE 11223,40.5939451,-73.9611585
146 WEST HOUSTON STREET 10012,40.7281815,-74.0018494
168 EAST  174 STREET 10457,40.8447202,-73.9090363
2973 EAST TREMONT AVENUE 10461,40.8411087,-73.8393103
570 HENRY ST 11231,40.6816723,-74.00082789999999
401 AVENUE P 11223,40.6091067,-73.97256190000002
13628 39TH AVE 11354,40.760337,-73.8290869
99 RIVINGTON ST 10002,40.71988959999999,-73.9885666
145 4TH AVE 10003,40.733988,-73.98959479999999
1135 1ST AVE 10026,40.7618504,-73.9606096
2238 BATH AVENUE 11214,40.5976552,-73.9963257
222 7TH AVE 11215,40.6703768,-73.97895199999999
9465 CORONA AVE 11373,40.74230850000001,-73.8677227
401 EAST   20 STREET 10010,40.7349974,-73.9793904
2121 3RD AVE 10029,40.797679,-73.9399105
644 SACKETT ST 11217,40.67816699999999,-73.983603
3402 UNION STREET 11354,40.7667909,-73.82765979999999
19012 HILLSIDE AVE 11423,40.7156633,-73.77137479999999
59 READE STREET 10007,40.7147625,-74.0066238
5602 11 AVENUE 11219,40.6337418,-74.0009541
2357 ARTHUR AVENUE 10458,40.854849,-73.88854789999999
35 LISPENARD ST 10013,40.7199974,-74.00350209999999
200 7 AVENUE 10011,40.7432528,-73.99663869999999
201 WEST   83 STREET 10024,40.78598119999999,-73.97672659999999
1262 MYRTLE AVENUE 11221,40.6977546,-73.92680849999999
4602 SKILLMAN AVENUE 11104,40.746409,-73.917857
2294 BEDFORD AVENUE 11226,40.6477571,-73.9559811
10822 QUEENS BOULEVARD 11375,40.7181325,-73.8370728
552 LAGUARDIA PLACE 10012,40.7291553,-73.9982843
117 DYCKMAN ST 10040,40.8623011,-73.9249703
2478 CONEY ISLAND AVE 11223,40.5965265,-73.9614998
1555 LEXINGTON AVE 10029,40.7879132,-73.9490931
1070 CYPRESS AVE 11385,40.696653,-73.900767
528 CLARKSON AVENUE 11203,40.6556943,-73.9421249
29 NORMAN AVE 11222,40.7246788,-73.9548791
3470 BOSTON RD 10469,40.8764471,-73.84771909999999
7112 13 AVENUE 11228,40.6223853,-74.0055679
350 HUDSON STREET 10014,40.72766470000001,-74.0067845
8920 ATLANTIC AVE 11416,40.6861502,-73.8516927
347478 EAST TREMONT AVENUE 10465,40.823224,-73.81927499999999
2 EAST   55 STREET 10022,40.7613979,-73.9746128
2968 JEROME AVE 10468,40.872931,-73.8893588
7009 AUSTIN STREET 11375,40.721023,-73.8466183
1816 HYLAN BLVD 10305,40.5846595,-74.0935987
4863 BROADWAY 10034,40.8668681,-73.9239719
680 8 AVENUE 10036,40.757863,-73.98867
657 MYRTLE AVENUE 11205,40.6946181,-73.95749649999999
213 NORTH    8 STREET 11211,40.7172592,-73.9551087
54 W 14TH ST 10011,40.7367762,-73.9962943
181 WEST   10 STREET 10014,40.7344781,-74.0026183
162 E 37TH ST 10016,40.74762339999999,-73.9773211
411 AMSTERDAM AVENUE 10024,40.78348580000001,-73.9777797
1685 1ST AVE 10128,40.7779554,-73.9490472
788 UNION STREET 11215,40.6746896,-73.9765979
13849 QUEENS BLVD 11435,40.7078826,-73.8174404
2412 STEINWAY STREET 11103,40.7687837,-73.9111988
163 E 52ND ST 10022,40.75736260000001,-73.9703018
6145 188 STREET 11365,40.7395806,-73.7856486
108 STANTON ST 10002,40.7212393,-73.9874794
498 E 138TH ST 10454,40.807464,-73.919749
100 CHURCH STREET 10007,40.713174,-74.0102115
107109 AVENUE C 10009,40.7278553,-73.97611859999999
5024 SKILLMAN AVENUE 11377,40.7458604,-73.9135648
3682A NOSTRAND AVENUE 11229,40.5942802,-73.9409878
84 WILLIAM ST 10038,40.7080047,-74.0077256
7102 KISSENA BLVD 11367,40.7295051,-73.8154624
937 UTICA AVE 11203,40.6502706,-73.929897
877 10TH AVE 10019,40.7694342,-73.9886886
2012 BROADWAY 10023,40.7758565,-73.9817635
4814 BROADWAY 11103,40.7556058,-73.912289
889 HUNTS POINT AVE 10474,40.8188885,-73.8895737
1613 2ND AVE 10028,40.776437,-73.95312349999999
151 DYCKMAN ST 10040,40.86347019999999,-73.9256718
1077 BERGEN ST 11216,40.676359,-73.950424
1026 CASTLE HILL AVENUE 10472,40.8282314,-73.8498549
139 E 45TH ST 10017,40.7532541,-73.9739666
1024 AMSTERDAM AVENUE 10025,40.8033908,-73.96392089999999
168 DRIGGS AVE 11222,40.7231205,-73.9452816
968 6 AVENUE 10018,40.7506692,-73.9867448
3915 9 AVENUE 11232,40.6454641,-73.99536239999999
481 8 AVENUE 10001,40.752646,-73.993338
3081 CROPSEY AVENUE 11224,40.5802948,-73.98524119999999
738 FLATBUSH AVENUE 11226,40.6549662,-73.9598948
311 WEST   43 STREET 10036,40.758395,-73.9899361
126 UTICA AVE 11213,40.6746419,-73.9308041
6805 NEW UTRECHT AVE 11219,40.62095770000001,-73.9982225
1916 AVENUE U 11229,40.5991266,-73.95207789999999
19421944 CONEY ISLAND AVENUE 11223,40.5982958,-73.9611846
240 W 35TH ST 10001,40.7520943,-73.9920231
585 VETERANS RD W 10309,40.5485265,-74.221899
7928 PARSONS BOULEVARD 11366,40.72037359999999,-73.80950159999999
9300 5TH AVE 11209,40.6168992,-74.0304476
1772 RALPH AVENUE 11236,40.6333335,-73.919421
151 REMSEN STREET 11201,40.6936785,-73.99223150000002
5718 MYRTLE AVENUE 11385,40.7003512,-73.90300959999999
134 READE STREET 10013,40.7165628,-74.00951599999999
967 E 167TH ST 10459,40.8270154,-73.89131549999999
3 MADISON ST 10038,40.7117507,-74.0005522
4324 43RD AVE 11104,40.7449525,-73.9204589
939 2 AVENUE 10022,40.7548515,-73.9688863
480 3 AVENUE 10016,40.744981,-73.9790314
88 FULTON STREET 10038,40.709189,-74.005899
1957 86 STREET 11214,40.6052522,-73.99885379999999
2144 86TH ST 11214,40.6023542,-73.99515199999999
3412 31ST AVE 11106,40.7628016,-73.92079249999999
352 WEST   39 STREET 10018,40.7562072,-73.9936774
401 E 13TH ST 10009,40.730586,-73.98273499999999
7106 BAY PARKWAY 11204,40.6105469,-73.9853672
392 5 AVENUE 11215,40.6708183,-73.9851956
7272 MAIN STREET 11367,40.724751,-73.8211792
11 WEST 17 STREET 10011,40.7384828,-73.9928759
17016A HILLSIDE AVE 11432,40.7110722,-73.7913818
634 WEST  207 STREET 10034,40.8682519,-73.9218818
658 ROGERS AVE 11226,40.6554064,-73.95322589999999
377 BEACH   92 STREET 11693,40.5889163,-73.81716209999999
205 WEST   50 STREET 10019,40.7613731,-73.98357779999999
185 WEST   32 STREET 10001,40.7497984,-73.9911664
527 6 AVENUE 10011,40.7373012,-73.9971504
3027 STRATTON STREET 11354,40.7694132,-73.8340838
18 BEDFORD AVENUE 11222,40.7237419,-73.9516416
10510 CROSSBAY BLVD 11417,40.67991,-73.844915
75 9 AVE 10011,40.7419634,-74.0049148
151 W 34TH ST 10001,40.7508025,-73.98948349999999
810 GRAND ST 11211,40.7117104,-73.941051
360 7TH AVE 10001,40.748464,-73.9926869
8906 NORTHERN BOULEVARD 11372,40.7560589,-73.87854229999999
3619 24TH AVE 11103,40.7702312,-73.9124798
25 WEST   51 STREET 10019,40.759989,-73.9782342
1294 WESTCHESTER AVE 10459,40.8272621,-73.8865165
5506 8TH AVE 11220,40.6382584,-74.007037
11 DOYERS STREET 10013,40.7144578,-73.9982591
17227 HILLSIDE AVE 11432,40.71228199999999,-73.789442
563 SENECA AVENUE 11385,40.704815,-73.910658
355 ROGERS AVE 11225,40.6647514,-73.9535703
3257 WHITE PLAINS ROAD 10467,40.87300219999999,-73.8673117
6535 GRAND AVE 11378,40.7237901,-73.8998592
1410 AVENUE U 11229,40.5985349,-73.95689949999999
1 PENN PLAZA 10119,40.751389,-73.993056
246 3 AVENUE 10010,40.7372057,-73.984638
3018 MERMAID AVE 11224,40.574991,-73.99692399999999
321 W 35TH ST 10001,40.75347,-73.99383499999999
450 5TH AVE 11215,40.6691015,-73.9867428
2301 FLATBUSH AVENUE 11234,40.6142036,-73.92711849999999
47 EAST   29 STREET 10016,40.7442841,-73.98397860000001
679 FLATBUSH AVE 11225,40.6567183,-73.9599417
647 E TREMONT AVE 10457,40.8459441,-73.891821
1 UNITED NATIONS PLAZA 10017,40.7504266,-73.96913669999999
470 W 23RD ST 10011,40.7474035,-74.00406439999999
1381 EAST GUNHILL ROAD 10469,40.8703011,-73.8452374
171 W 4TH ST 10014,40.7323332,-74.0014255
23306 MERRICK BLVD 11422,40.6746256,-73.7367665
990 6 AVENUE 10018,40.7513825,-73.9862318
557 KINGS HIGHWAY 11223,40.6048159,-73.9688132
9203 37TH AVE 11372,40.75087389999999,-73.87484309999999
512 AVENUE U 11223,40.5975955,-73.9663587
522 COLUMBUS AVENUE 10024,40.786044,-73.9727092
1113 BEDFORD PARK BOULEVARD 10468,40.8727491,-73.8887439
2530 VICTORY BOULEVARD 10314,40.60955209999999,-74.1477139
128 FRANKLIN ST 11222,40.7293039,-73.9572669
61 GROVE STREET 10014,40.7333321,-74.0033184
729 E TREMONT AVE 10457,40.845171,-73.8900294
2 4TH PL 11231,40.6786839,-74.0018319
9504 37 AVENUE 11372,40.7510134,-73.8720256
11725 FARMERS BOULEVARD 11412,40.6908042,-73.76198939999999
368 COLUMBUS AVENUE 10024,40.7809654,-73.97646019999999
987 1ST AVE 10022,40.7566145,-73.9644761
186 AVENUE A 10009,40.728816,-73.9812812
75-10A JAMAICA AVENUE 11421,40.691237,-73.866091
6024 18TH AVE 11204,40.6216645,-73.9879959
679 RIVERSIDE DR 10031,40.8264806,-73.9560005
14646 LIBERTY AVENUE 11435,40.69563429999999,-73.8048471
2403 CAMBRELENG AVE 10458,40.8547511,-73.8853877
944 8 AVENUE 10019,40.7657431,-73.98318130000001
141 EAST   44 STREET 10017,40.7527018,-73.9744492
235 WEST   46 STREET 10036,40.75964949999999,-73.9873314
5401 4 AVENUE 11220,40.64398449999999,-74.0147288
214 EAST   10 STREET 10003,40.7293229,-73.9859834
3944 21ST ST 11101,40.7556062,-73.941215
452 TOMPKINS AVE 10305,40.6145327,-74.0730112
146 BROADWAY 11211,40.7100002,-73.96353420000001
94 AVENUE A 10009,40.7254892,-73.9836739
208 MERCER STREET 10012,40.7266024,-73.996582
1972 RALPH AVENUE 11234,40.6292666,-73.9188285
4003 149TH PL 11354,40.7633417,-73.8150143
773 58TH ST 11220,40.6370178,-74.0085991
9519 ROCKAWAY BEACH BLVD 11693,40.5852085,-73.8178721
554 WEST   48 STREET 10036,40.7642496,-73.9951466
1634 EASTCHESTER ROAD 10461,40.84509600000001,-73.8448239
333 KINGSTON AVENUE 11213,40.6678289,-73.9421244
1045 1/2 WESTCHESTER AVENUE 10459,40.8246135,-73.89239740000001
345 EAST   83 STREET 10028,40.7753307,-73.95120539999999
688 COLUMBUS AVENUE 10025,40.7912788,-73.96907999999999
582 LIBERTY AVE 11207,40.6754874,-73.8883642
3845 BROADWAY 10032,40.8362924,-73.94361669999999
7811 ROOSEVELT AVENUE 11372,40.7475023,-73.887055
735 CASTLETON AVENUE 10310,40.6348515,-74.10743289999999
4 METROTECH CTR 11245,40.6933541,-73.9838359
9011 3RD AVE 11209,40.62063699999999,-74.0318942
4930 20TH AVE 11204,40.6255427,-73.9769282
127 JOHN STREET 10038,40.70744029999999,-74.0048334
5324 8 AVENUE 11220,40.63911299999999,-74.006176
111 RIVINGTON STREET 10002,40.719773,-73.98794699999999
80 PINE STREET 10005,40.7059607,-74.0067715
55 STONE STREET 10004,40.7044393,-74.0103657
205 EAST   81 STREET 10028,40.77560140000001,-73.9559819
547 LENOX AVE 10037,40.8158311,-73.9400198
1435 1ST AVE 10021,40.7694688,-73.9550072
266 CARLTON AVENUE 11205,40.6897577,-73.9723789
223 E 14TH ST 10003,40.73309099999999,-73.98610200000002
1099 1ST AVE 10065,40.7604931,-73.96162919999999
803 WASHINGTON STREET 10014,40.7389737,-74.0078394
2414 34 AVENUE 11106,40.7613426,-73.9312881
159 WEST   33 STREET 10001,40.7503937,-73.99078899999999
451 CARROLL STREET 11215,40.6775859,-73.9872039
